1734107513	99.000	discharging
1734113482	98.000	discharging
1734113672	97.000	discharging
1734113912	96.000	discharging
1734114213	95.000	discharging
1734114483	94.000	discharging
1734114706	93.000	discharging
1734115007	92.000	discharging
1734115277	91.000	discharging
1734115732	0.000	unknown
1734115732	90.000	discharging
1734115882	89.000	discharging
1734116182	88.000	discharging
1734116603	87.000	discharging
1734154192	81.000	discharging
1734154258	82.000	charging
1734154378	83.000	charging
1734154528	84.000	charging
1734154648	85.000	charging
1734154798	86.000	charging
1734154918	87.000	charging
1734155068	88.000	charging
1734155217	89.000	charging
1734155457	90.000	charging
1734155698	91.000	charging
1734155968	92.000	charging
1734156238	93.000	charging
1734156538	94.000	charging
1734156838	95.000	charging
1734157169	96.000	charging
1734157499	97.000	charging
1734157829	98.000	charging
1734158220	99.000	charging
1734159344	100.000	fully-charged
1734286725	0.000	unknown
1734286725	99.000	fully-charged
1734312475	98.000	discharging
1734312746	97.000	discharging
1734313016	96.000	discharging
1734313196	95.000	discharging
1734313376	94.000	discharging
1734313556	93.000	discharging
1734313676	92.000	discharging
1734313856	91.000	discharging
1734314036	90.000	discharging
1734314246	89.000	discharging
1734314457	88.000	discharging
1734314667	87.000	discharging
1734314847	86.000	discharging
1734315057	85.000	discharging
1734315267	84.000	discharging
1734315478	83.000	discharging
1734315688	82.000	discharging
1734315898	81.000	discharging
1734316108	80.000	discharging
1734316289	79.000	discharging
1734316529	78.000	discharging
1734316739	77.000	discharging
1734316949	76.000	discharging
1734317129	75.000	discharging
1734317339	74.000	discharging
1734317550	73.000	discharging
1734317760	72.000	discharging
1734317970	71.000	discharging
1734318150	70.000	discharging
1734318361	69.000	discharging
1734318571	68.000	discharging
1734318781	67.000	discharging
1734318991	66.000	discharging
1734319171	65.000	discharging
1734319382	64.000	discharging
1734319562	63.000	discharging
1734319772	62.000	discharging
1734319982	61.000	discharging
1734320192	60.000	discharging
1734320372	59.000	discharging
1734320583	58.000	discharging
1734320763	57.000	discharging
