1734115732	0.000	unknown
1734154228	2930.000	charging
1734154258	2856.000	charging
1734154288	2817.000	charging
1734154318	2769.000	charging
1734154348	2730.000	charging
1734154378	2688.000	charging
1734154408	2653.000	charging
1734154438	2615.000	charging
1734154468	2580.000	charging
1734154498	2540.000	charging
1734154528	2505.000	charging
1734154558	2465.000	charging
1734154588	2428.000	charging
1734154618	2387.000	charging
1734154648	2350.000	charging
1734154678	2311.000	charging
1734154708	2274.000	charging
1734154738	2344.000	charging
1734154768	2676.000	charging
1734154798	2412.000	charging
1734154828	2279.000	charging
1734154858	2216.000	charging
1734154888	2178.000	charging
1734154918	2158.000	charging
1734154948	2145.000	charging
1734154978	2128.000	charging
1734155008	2123.000	charging
1734155038	2114.000	charging
1734155068	2105.000	charging
1734155098	2099.000	charging
1734155128	2091.000	charging
1734155158	2088.000	charging
1734155188	2076.000	charging
1734155217	2067.000	charging
1734155247	2060.000	charging
1734155277	2061.000	charging
1734155307	2415.000	charging
1734155337	2743.000	charging
1734155367	2833.000	charging
1734155397	2915.000	charging
1734155427	3054.000	charging
1734155457	3065.000	charging
1734155487	3050.000	charging
1734155517	3039.000	charging
1734155547	2908.000	charging
1734155578	2892.000	charging
1734155608	2960.000	charging
1734155638	2936.000	charging
1734155668	2906.000	charging
1734155698	2857.000	charging
1734155728	2862.000	charging
1734155758	2734.000	charging
1734155788	2797.000	charging
1734155818	2772.000	charging
1734155848	2722.000	charging
1734155878	2727.000	charging
1734155908	2689.000	charging
1734155938	2648.000	charging
1734155968	2621.000	charging
1734155998	2526.000	charging
1734156028	2495.000	charging
1734156058	2560.000	charging
1734156088	2546.000	charging
1734156118	2501.000	charging
1734156148	2487.000	charging
1734156178	2468.000	charging
1734156208	2377.000	charging
1734156238	2410.000	charging
1734156268	2392.000	charging
1734156298	2383.000	charging
1734156328	2385.000	charging
1734156358	2338.000	charging
1734156388	2295.000	charging
1734156418	2254.000	charging
1734156448	2151.000	charging
1734156478	2211.000	charging
1734156508	2205.000	charging
1734156538	2232.000	charging
1734156568	2215.000	charging
1734156598	2153.000	charging
1734156628	2036.000	charging
1734156658	1996.000	charging
1734156688	2020.000	charging
1734156718	1989.000	charging
1734156748	1940.000	charging
1734156778	1909.000	charging
1734156808	1839.000	charging
1734156838	1842.000	charging
1734156868	1856.000	charging
1734156899	1888.000	charging
1734156929	1843.000	charging
1734156959	1802.000	charging
1734156989	1793.000	charging
1734157019	1739.000	charging
1734157049	1692.000	charging
1734157079	1651.000	charging
1734157109	1633.000	charging
1734157139	1592.000	charging
1734157169	1563.000	charging
1734157199	1525.000	charging
1734157229	1457.000	charging
1734157259	1476.000	charging
1734157289	1433.000	charging
1734157319	1386.000	charging
1734157349	1356.000	charging
1734157379	1297.000	charging
1734157409	1260.000	charging
1734157439	1257.000	charging
1734157469	1233.000	charging
1734157499	1202.000	charging
1734157529	1168.000	charging
1734157559	1108.000	charging
1734157589	1109.000	charging
1734157619	1081.000	charging
1734157649	1052.000	charging
1734157679	1018.000	charging
1734157709	987.000	charging
1734157739	960.000	charging
1734157769	919.000	charging
1734157799	882.000	charging
1734157829	845.000	charging
1734157859	825.000	charging
1734157889	798.000	charging
1734157919	759.000	charging
1734157950	721.000	charging
1734157980	701.000	charging
1734158010	649.000	charging
1734158040	641.000	charging
1734158070	611.000	charging
1734158100	590.000	charging
1734158130	587.000	charging
1734158160	559.000	charging
1734158190	538.000	charging
1734158220	505.000	charging
1734158250	483.000	charging
1734158280	444.000	charging
1734158310	410.000	charging
1734158340	372.000	charging
1734158370	340.000	charging
1734158400	303.000	charging
1734158430	268.000	charging
1734158460	243.000	charging
1734158490	194.000	charging
1734158520	160.000	charging
1734158550	133.000	charging
1734158580	103.000	charging
1734158610	72.000	charging
1734158640	20.000	charging
1734158730	21.000	charging
1734158760	20.000	charging
1734158790	21.000	charging
1734159090	22.000	charging
1734159121	21.000	charging
1734159181	22.000	charging
1734159211	23.000	charging
1734159241	24.000	charging
1734159271	25.000	charging
1734159314	0.000	fully-charged
1734286725	0.000	unknown
1734375931	5734.000	charging
1734375961	5070.000	charging
1734375991	5019.000	charging
1734376021	4989.000	charging
1734376051	4889.000	charging
1734376081	4925.000	charging
1734376111	4976.000	charging
1734376141	4895.000	charging
1734376171	4898.000	charging
1734376201	4785.000	charging
1734376231	4726.000	charging
1734376261	4667.000	charging
1734376291	4728.000	charging
1734376321	4721.000	charging
1734376351	4800.000	charging
1734376381	4876.000	charging
1734376411	4727.000	charging
1734376441	4688.000	charging
1734376471	4736.000	charging
1734376501	4676.000	charging
1734376531	4650.000	charging
1734376561	4596.000	charging
1734376591	4557.000	charging
1734376621	4525.000	charging
1734376651	4449.000	charging
1734376682	4405.000	charging
1734376712	4379.000	charging
1734376742	4303.000	charging
1734376772	4243.000	charging
1734376802	4204.000	charging
1734376862	4374.000	charging
1734376892	4287.000	charging
1734376922	4354.000	charging
1734376952	4795.000	charging
1734376982	5236.000	charging
1734377012	5532.000	charging
1734377042	5564.000	charging
1734377072	5593.000	charging
1734377102	5621.000	charging
1734377132	5446.000	charging
1734377162	5467.000	charging
1734377192	5406.000	charging
1734377222	5360.000	charging
1734377252	5283.000	charging
1734377282	5025.000	charging
1734377312	4927.000	charging
1734377342	4681.000	charging
1734377372	4400.000	charging
1734377402	4335.000	charging
1734377432	4189.000	charging
1734377462	4131.000	charging
1734377492	3923.000	charging
1734377522	3719.000	charging
1734377552	3576.000	charging
1734377582	3561.000	charging
1734377612	3592.000	charging
1734377642	3618.000	charging
1734377672	3691.000	charging
1734377703	3452.000	charging
1734377733	3346.000	charging
1734377763	3291.000	charging
1734377793	3252.000	charging
1734377823	3180.000	charging
1734377853	3159.000	charging
1734377883	3262.000	charging
1734377913	3245.000	charging
1734377943	3101.000	charging
1734377973	2984.000	charging
1734378003	2945.000	charging
1734378033	2886.000	charging
1734378063	2831.000	charging
1734378093	2898.000	charging
1734378123	2953.000	charging
1734378153	2903.000	charging
1734378183	2927.000	charging
1734378213	2969.000	charging
1734378243	2799.000	charging
1734378273	2666.000	charging
1734378303	2536.000	charging
1734378333	2443.000	charging
1734378363	2370.000	charging
1734378393	2321.000	charging
1734378423	2293.000	charging
1734378453	2255.000	charging
1734378483	2203.000	charging
1734378513	2146.000	charging
1734378543	2219.000	charging
1734378573	2247.000	charging
1734378603	2273.000	charging
1734378633	2267.000	charging
1734378663	2199.000	charging
1734378693	2237.000	charging
1734378723	2216.000	charging
1734378753	2107.000	charging
1734378784	2028.000	charging
1734378814	1992.000	charging
1734378844	1901.000	charging
1734378874	1861.000	charging
1734378904	1832.000	charging
1734378934	1824.000	charging
1734378964	1828.000	charging
1734378994	1848.000	charging
1734379024	1886.000	charging
1734379054	1898.000	charging
1734379084	1854.000	charging
1734379114	1820.000	charging
1734379144	1800.000	charging
1734379174	1820.000	charging
1734379204	1870.000	charging
1734379234	2092.000	charging
1734379264	2462.000	charging
1734379294	2759.000	charging
1734379324	2537.000	charging
1734379354	2439.000	charging
1734379384	2324.000	charging
1734379414	2293.000	charging
1734379444	2153.000	charging
1734379474	2034.000	charging
1734379504	1969.000	charging
1734379534	1908.000	charging
1734379564	1869.000	charging
1734379594	1908.000	charging
1734379624	1899.000	charging
1734379654	1888.000	charging
1734379684	1895.000	charging
1734379714	1879.000	charging
1734379744	1868.000	charging
1734379774	1846.000	charging
1734379804	1841.000	charging
1734379834	1836.000	charging
1734379865	1834.000	charging
1734379895	1835.000	charging
1734379925	1838.000	charging
1734379955	1842.000	charging
1734379985	1846.000	charging
1734380015	1850.000	charging
1734380045	1853.000	charging
1734380075	1859.000	charging
1734380105	1863.000	charging
1734380135	1871.000	charging
1734380165	1872.000	charging
1734380195	1876.000	charging
1734380225	1877.000	charging
1734380255	1882.000	charging
1734380285	1893.000	charging
1734380315	1895.000	charging
1734380345	1902.000	charging
1734380375	1901.000	charging
1734380405	1906.000	charging
1734380435	1911.000	charging
1734380465	1915.000	charging
1734380495	1922.000	charging
1734380525	1924.000	charging
1734380555	1928.000	charging
1734380585	1935.000	charging
1734380615	1938.000	charging
1734380645	1943.000	charging
1734380675	1946.000	charging
1734380705	1956.000	charging
1734380765	1960.000	charging
1734380795	2119.000	charging
1734380825	2043.000	charging
1734380855	2012.000	charging
1734380885	1995.000	charging
1734380915	1988.000	charging
1734380945	1985.000	charging
1734380975	1988.000	charging
1734381005	1989.000	charging
1734381035	1991.000	charging
1734381065	1997.000	charging
1734381095	2000.000	charging
1734381125	1998.000	charging
1734381155	2010.000	charging
1734381215	2013.000	charging
1734381246	2010.000	charging
1734381276	2019.000	charging
1734381306	2016.000	charging
1734381336	2017.000	charging
1734381366	2018.000	charging
1734381396	2020.000	charging
1734381426	2022.000	charging
1734381456	2020.000	charging
1734381486	2023.000	charging
1734381516	2026.000	charging
1734381546	2020.000	charging
1734381576	2022.000	charging
1734381636	2015.000	charging
1734381666	2022.000	charging
1734381696	2014.000	charging
1734381726	2021.000	charging
1734381756	2013.000	charging
1734381786	2021.000	charging
1734381816	2008.000	charging
1734381846	2015.000	charging
1734381876	2011.000	charging
1734381906	2004.000	charging
1734381936	2000.000	charging
1734381966	1995.000	charging
1734381996	1990.000	charging
1734382026	1992.000	charging
1734382056	1987.000	charging
1734382086	1981.000	charging
1734382116	1986.000	charging
1734382146	1980.000	charging
1734382176	1977.000	charging
1734382206	1971.000	charging
1734382236	1975.000	charging
1734382266	1963.000	charging
1734382296	1951.000	charging
1734382326	1955.000	charging
1734382356	1942.000	charging
1734382386	1947.000	charging
1734382416	1942.000	charging
1734382446	1938.000	charging
1734382476	1933.000	charging
1734382506	1922.000	charging
1734382536	1919.000	charging
1734382566	1907.000	charging
1734382596	1895.000	charging
1734382626	1892.000	charging
1734382656	1889.000	charging
1734382686	1879.000	charging
1734382716	1855.000	charging
1734382747	1845.000	charging
1734382777	1841.000	charging
1734382807	1829.000	charging
1734382837	1818.000	charging
1734382867	1814.000	charging
1734382897	1791.000	charging
1734382927	1779.000	charging
1734382957	1773.000	charging
1734382987	1785.000	charging
1734383017	1759.000	charging
1734383042	0.000	fully-charged
1734634021	0.000	unknown
1734634021	16.000	charging
1734634110	17.000	charging
1734634230	18.000	charging
1734634320	19.000	charging
1734634440	20.000	charging
1734634530	21.000	charging
1734634651	22.000	charging
1734634771	23.000	charging
1734634861	24.000	charging
1734634898	0.000	fully-charged
